sno,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
1945,Air Asia,Banglore,Delhi,0,3383,15,5,11,10,2,45
5902,SpiceJet,Mumbai,Hyderabad,0,2017,5,1,5,45,1,30
8533,Multiple carriers,Delhi,Cochin,1,17057,3,6,2,15,13,15
3020,Jet Airways,Banglore,Delhi,0,8016,18,6,8,20,3,0
3648,Air India,Kolkata,Banglore,2,12592,5,9,9,25,28,20
5597,Air India,Delhi,Cochin,2,8656,27,3,16,40,26,35
3961,Air India,Delhi,Cochin,2,13039,27,6,17,15,14,25
7966,Multiple carriers,Delhi,Cochin,1,12192,6,1,3,50,8,45
1819,IndiGo,Banglore,Delhi,0,3943,4,3,22,10,2,50
5675,Air India,Kolkata,Banglore,2,14687,21,5,9,25,20,0
545,IndiGo,Mumbai,Hyderabad,0,4392,3,9,6,20,1,25
8163,IndiGo,Delhi,Cochin,1,6093,6,6,11,25,9,35
5673,IndiGo,Kolkata,Banglore,0,6985,3,3,17,15,2,45
6132,Jet Airways,Kolkata,Banglore,1,14781,21,5,20,0,13,20
10085,SpiceJet,Banglore,New Delhi,0,4945,21,3,9,35,2,55
8092,Jet Airways,Delhi,Cochin,2,15129,21,5,5,30,13,30
2143,IndiGo,Kolkata,Banglore,0,4804,6,3,22,15,2,35
4118,Air India,Delhi,Cochin,2,8839,15,6,13,15,20,10
970,IndiGo,Delhi,Cochin,1,10112,6,12,23,30,5,5
8505,Jet Airways,Kolkata,Banglore,1,12692,6,6,20,25,21,35
9806,Jet Airways,Delhi,Cochin,2,13014,6,3,9,40,26,55
8410,Jet Airways,Delhi,Cochin,2,10368,6,3,19,30,17,5
9723,Air India,Kolkata,Banglore,2,12723,6,12,5,50,27,5
2505,Jet Airways,Delhi,Cochin,1,17531,4,9,7,5,11,55
6032,Jet Airways,Kolkata,Banglore,1,14151,5,12,9,35,25,20
5139,IndiGo,Banglore,Delhi,0,4823,4,3,18,55,2,55
5567,Jet Airways,Delhi,Cochin,2,12273,27,3,6,20,22,5
7459,Multiple carriers,Delhi,Cochin,1,15200,3,9,15,15,10,20
3462,SpiceJet,Mumbai,Hyderabad,0,1965,15,5,22,45,1,30
2332,Jet Airways,Kolkata,Banglore,2,10118,6,6,6,30,14,20
7394,SpiceJet,Chennai,Kolkata,0,3543,18,6,8,20,2,15
1992,Air Asia,Banglore,Delhi,0,4483,15,4,23,55,2,50
196,Jet Airways,Kolkata,Banglore,1,12471,6,12,16,30,12,10
7114,Air India,Delhi,Cochin,2,12856,3,3,19,45,23,30
9946,IndiGo,Delhi,Cochin,1,6093,6,12,8,50,12,10
8654,IndiGo,Delhi,Cochin,1,6412,15,6,14,20,8,10
9620,Air India,Mumbai,Hyderabad,1,14408,3,6,12,0,24,25
9199,Multiple carriers,Delhi,Cochin,1,15136,3,6,13,0,8,0
7781,Air India,Banglore,Delhi,0,6961,21,6,6,10,2,45
2544,Multiple carriers,Delhi,Cochin,1,6916,3,9,7,5,15,15
3952,IndiGo,Delhi,Cochin,1,6416,6,6,8,30,12,30
2010,IndiGo,Delhi,Cochin,1,6416,6,1,8,30,12,30
9433,Air India,Delhi,Cochin,1,8879,18,5,10,0,9,15
870,Jet Airways,Kolkata,Banglore,1,13941,18,5,21,10,12,55
6612,Jet Airways,Mumbai,Hyderabad,0,5678,4,3,19,35,1,30
1971,IndiGo,Chennai,Kolkata,0,3540,27,6,5,15,2,25
7035,Air India,Kolkata,Banglore,1,7893,4,1,17,30,15,25
5303,Multiple carriers,Delhi,Cochin,1,14067,21,5,14,0,7,0
8250,IndiGo,Banglore,New Delhi,0,6860,3,3,0,40,2,45
9283,IndiGo,Mumbai,Hyderabad,0,2227,21,5,21,20,1,30
7895,Jet Airways,Banglore,Delhi,0,3502,5,9,19,50,3,0
2424,Air Asia,Kolkata,Banglore,1,5192,5,9,22,40,12,0
7071,Air India,Mumbai,Hyderabad,2,12119,3,12,6,0,37,25
7845,IndiGo,Delhi,Cochin,1,7255,21,5,16,0,5,0
2201,Multiple carriers,Delhi,Cochin,1,8099,15,5,8,30,10,45
8550,SpiceJet,Kolkata,Banglore,1,4963,18,5,15,5,5,15
9634,Jet Airways,Delhi,Cochin,1,14714,6,6,14,0,5,0
1743,Air Asia,Kolkata,Banglore,2,7870,6,9,15,10,8,20
562,Multiple carriers,Delhi,Cochin,1,7408,15,6,18,0,7,30
7325,Jet Airways,Delhi,Cochin,2,13292,6,6,21,25,21,35
8992,Vistara,Banglore,Delhi,0,4878,27,6,21,0,2,50
6818,Air Asia,Delhi,Cochin,1,8759,6,3,7,55,14,30
1927,IndiGo,Delhi,Cochin,1,6442,3,6,6,40,15,40
1889,Jet Airways,Kolkata,Banglore,1,14388,5,1,6,30,5,30
6739,SpiceJet,Chennai,Kolkata,0,3859,24,6,9,45,2,15
7782,Jet Airways,Delhi,Cochin,2,16263,6,1,20,0,8,25
7345,Jet Airways,Delhi,Cochin,2,12609,24,6,9,35,27,0
9887,Jet Airways,Banglore,New Delhi,1,26890,3,1,7,0,6,15
3069,SpiceJet,Delhi,Cochin,1,4812,5,9,8,45,4,30
2704,Jet Airways,Kolkata,Banglore,1,10661,24,3,13,55,14,50
867,Jet Airways,Banglore,New Delhi,1,7280,21,3,9,45,6,10
7505,Jet Airways,Delhi,Cochin,1,14714,6,1,9,0,10,0
3016,Multiple carriers,Delhi,Cochin,1,7354,6,12,7,30,11,45
10044,Jet Airways,Delhi,Cochin,2,15318,21,5,20,0,8,25
5340,Jet Airways,Delhi,Cochin,2,11507,15,6,5,30,13,30
10346,IndiGo,Delhi,Cochin,1,6938,6,3,14,20,8,10
5491,IndiGo,Kolkata,Banglore,0,4804,5,12,21,25,2,40
4163,SpiceJet,Chennai,Kolkata,0,3597,24,6,8,20,2,15
4688,SpiceJet,Delhi,Cochin,1,7185,3,6,16,35,6,15
2738,IndiGo,Banglore,Delhi,0,4591,18,4,21,15,3,0
3172,SpiceJet,Mumbai,Hyderabad,0,2227,24,3,22,45,1,25
3523,IndiGo,Delhi,Cochin,1,8470,21,3,2,35,5,55
298,Multiple carriers,Delhi,Cochin,1,9001,6,6,7,30,11,45
2276,Air India,Delhi,Cochin,2,8603,27,6,12,0,7,15
1153,Air India,Banglore,New Delhi,0,5176,24,3,17,0,2,45
9309,Vistara,Mumbai,Hyderabad,1,12080,3,12,7,30,12,25
7616,Multiple carriers,Delhi,Cochin,1,14817,3,9,6,50,12,25
778,Air India,Banglore,Delhi,0,6961,15,6,13,20,2,50
4176,Vistara,Kolkata,Banglore,1,9870,24,5,17,0,27,20
657,Jet Airways Business,Banglore,New Delhi,1,52229,3,1,5,45,5,0
7233,Vistara,Banglore,Delhi,0,4668,6,9,11,30,2,50
1846,IndiGo,Delhi,Cochin,1,5894,6,12,4,55,16,5
2739,IndiGo,Banglore,Delhi,0,3943,5,12,21,15,3,0
5423,SpiceJet,Kolkata,Banglore,0,3841,4,3,6,55,2,35
4577,IndiGo,Banglore,Delhi,0,4823,21,5,18,25,2,55
6711,Multiple carriers,Delhi,Cochin,1,6513,6,9,7,10,15,20
1573,SpiceJet,Mumbai,Hyderabad,0,1965,24,6,22,45,1,30
7169,Multiple carriers,Delhi,Cochin,1,7198,27,6,10,0,15,30
8021,Jet Airways,Banglore,Delhi,0,4030,21,5,7,10,3,0
6137,Multiple carriers,Delhi,Cochin,1,12192,6,9,7,0,12,0
9272,IndiGo,Banglore,New Delhi,0,7648,3,9,16,55,2,50
5967,Jet Airways,Delhi,Cochin,2,8098,27,3,5,10,38,35
6393,SpiceJet,Banglore,Delhi,0,4423,15,4,5,55,2,40
2482,SpiceJet,Kolkata,Banglore,1,8844,5,1,15,55,5,30
9104,Air India,Delhi,Cochin,2,13381,6,9,14,25,28,50
6618,Jet Airways,Delhi,Cochin,1,12373,18,5,9,0,27,35
1746,IndiGo,Chennai,Kolkata,0,3850,27,5,7,55,2,20
9773,Multiple carriers,Delhi,Cochin,2,15965,27,6,15,5,10,25
6172,IndiGo,Banglore,Delhi,0,4591,21,4,1,30,2,45
9073,SpiceJet,Kolkata,Banglore,1,4649,5,1,15,5,5,15
4650,IndiGo,Delhi,Cochin,0,5000,5,9,5,35,3,15
3735,Multiple carriers,Delhi,Cochin,1,11573,27,5,4,55,14,5
4736,Air India,Kolkata,Banglore,0,6245,5,1,14,15,2,30
8230,IndiGo,Kolkata,Banglore,0,6565,3,1,15,20,2,35
6628,IndiGo,Kolkata,Banglore,0,4804,27,6,14,25,2,30
2555,Air India,Delhi,Cochin,2,15113,3,3,5,55,25,45
2692,Air India,Delhi,Cochin,3,15586,3,9,5,15,38,0
2090,Jet Airways,Kolkata,Banglore,1,10844,6,9,21,10,25,25
1529,Jet Airways,Delhi,Cochin,2,11702,21,3,9,40,9,10
3225,Jet Airways,Delhi,Cochin,1,17024,3,3,8,0,20,25
8153,Jet Airways,Kolkata,Banglore,1,12384,21,5,20,25,13,20
471,Air India,Delhi,Cochin,1,8669,6,3,3,50,15,25
750,SpiceJet,Banglore,Delhi,0,3573,27,6,9,30,2,50
9932,Multiple carriers,Delhi,Cochin,1,7038,21,5,7,10,11,0
6553,SpiceJet,Chennai,Kolkata,0,3543,24,6,8,20,2,15
2503,Jet Airways,Banglore,New Delhi,1,11087,3,9,8,0,25,30
7927,SpiceJet,Kolkata,Banglore,1,8224,6,6,15,55,5,30
6077,SpiceJet,Kolkata,Banglore,0,4491,18,5,9,0,2,25
1133,SpiceJet,Delhi,Cochin,1,6460,21,4,8,45,4,30
1955,Air India,Delhi,Cochin,2,8603,6,6,12,0,19,40
2632,GoAir,Banglore,Delhi,0,3398,27,5,11,40,2,50
7557,Air India,Kolkata,Banglore,2,11642,6,9,9,25,20,10
7816,IndiGo,Mumbai,Hyderabad,0,3342,24,5,2,35,1,30
2853,Air India,Kolkata,Banglore,2,10991,5,1,5,50,17,25
8233,Jet Airways,Mumbai,Hyderabad,0,3210,21,5,19,35,1,30
6837,Multiple carriers,Delhi,Cochin,1,6795,6,3,10,20,15,10
3829,Air India,Kolkata,Banglore,2,11774,24,3,9,25,20,10
5882,Multiple carriers,Delhi,Cochin,1,7575,15,5,11,25,7,50
3114,Jet Airways,Delhi,Cochin,2,12347,21,3,18,25,34,0
1571,Jet Airways,Banglore,New Delhi,1,11087,3,12,22,55,12,30
9270,Multiple carriers,Delhi,Cochin,1,8476,18,5,8,45,10,30
5688,Jet Airways,Kolkata,Banglore,1,7064,4,1,6,30,16,5
1362,Multiple carriers,Delhi,Cochin,1,9149,27,5,9,15,10,0
4937,Air Asia,Delhi,Cochin,1,6752,15,5,16,45,5,40
2770,Multiple carriers,Delhi,Cochin,1,18492,3,9,8,40,11,5
4120,Air India,Delhi,Cochin,2,11596,6,6,20,0,23,15
8991,Vistara,Banglore,Delhi,0,5403,27,4,11,30,2,50
8911,IndiGo,Kolkata,Banglore,0,4804,24,6,15,15,2,30
9589,Air India,Mumbai,Hyderabad,0,3100,6,12,19,30,1,15
7522,Vistara,Kolkata,Banglore,1,8137,5,6,7,10,25,55
9565,Multiple carriers,Delhi,Cochin,1,5883,27,3,14,35,7,45
1247,Multiple carriers,Delhi,Cochin,1,11622,6,9,8,30,10,30
10290,Air India,Kolkata,Banglore,2,11432,5,9,16,50,12,45
8642,IndiGo,Chennai,Kolkata,0,3597,21,6,14,45,2,20
9535,Jet Airways,Delhi,Cochin,1,10262,6,3,10,0,9,0
6919,IndiGo,Delhi,Cochin,1,5647,3,9,6,40,5,20
6456,IndiGo,Banglore,New Delhi,0,11934,3,1,22,20,2,50
1319,Jet Airways,Banglore,Delhi,0,4544,24,4,17,45,3,0
2061,Jet Airways,Kolkata,Banglore,1,14571,6,6,8,25,11,25
8433,Air Asia,Kolkata,Banglore,0,4409,15,6,10,20,2,35
7495,Air India,Kolkata,Banglore,1,8576,18,5,9,25,9,5
8682,IndiGo,Banglore,New Delhi,0,6860,3,9,10,30,2,50
1687,SpiceJet,Delhi,Cochin,1,4611,4,3,17,55,4,55
9520,Jet Airways,Kolkata,Banglore,1,7064,4,1,16,30,15,45
6019,Vistara,Kolkata,Banglore,1,8820,5,12,7,10,11,40
4048,IndiGo,Banglore,Delhi,0,3419,18,6,22,10,2,50
4686,SpiceJet,Banglore,New Delhi,0,5469,15,3,5,45,2,50
7840,Jet Airways,Delhi,Cochin,2,9254,21,3,10,20,32,30
6275,IndiGo,Delhi,Cochin,1,6628,6,9,9,15,16,15
682,Jet Airways,Kolkata,Banglore,1,14781,5,9,6,30,11,45
625,Jet Airways,Banglore,New Delhi,1,13817,3,12,22,55,8,45
8836,Air Asia,Banglore,Delhi,0,4483,18,5,23,55,2,50
6670,Air India,Delhi,Cochin,1,12677,3,3,5,15,25,35
9439,Vistara,Kolkata,Banglore,1,9345,15,5,7,10,11,40
8031,IndiGo,Chennai,Kolkata,0,3850,24,5,7,55,2,20
7264,Jet Airways,Kolkata,Banglore,1,8586,21,5,21,10,12,55
6394,Air India,Banglore,New Delhi,2,11518,18,3,17,25,30,0
8787,SpiceJet,Kolkata,Banglore,0,3847,21,3,17,15,2,30
2025,Air India,Delhi,Cochin,2,8341,4,9,22,0,21,15
4383,Air India,Banglore,Delhi,0,5228,15,4,6,10,2,45
162,Air India,Kolkata,Banglore,1,7662,6,9,12,0,25,15
289,Air India,Banglore,New Delhi,2,12778,3,12,17,25,22,55
10108,Air India,Delhi,Cochin,2,9925,5,9,9,45,23,40
1467,IndiGo,Mumbai,Hyderabad,0,3175,6,1,16,55,1,30
2145,Jet Airways,Delhi,Cochin,1,12898,21,5,20,55,7,30
8544,SpiceJet,Chennai,Kolkata,0,3597,6,6,8,20,2,15
1258,GoAir,Banglore,Delhi,0,3898,5,3,7,45,2,55
1530,IndiGo,Delhi,Cochin,1,14871,3,6,17,10,8,25
6056,Vistara,Kolkata,Banglore,1,9135,6,9,17,0,25,50
3673,Jet Airways,Delhi,Cochin,1,10262,6,9,13,0,15,25
8522,Multiple carriers,Delhi,Cochin,1,9103,21,5,11,25,7,35
3545,Air India,Mumbai,Hyderabad,0,3100,18,6,13,55,1,30
880,Jet Airways,Mumbai,Hyderabad,0,4995,6,6,7,5,1,25
5456,Air India,Kolkata,Banglore,1,7662,6,9,16,45,28,20
7867,Vistara,Kolkata,Banglore,1,8662,4,1,17,0,16,5
4320,Jet Airways,Delhi,Cochin,1,14714,27,6,10,0,9,0
3160,IndiGo,Delhi,Cochin,1,7258,6,1,9,15,11,45
6140,Jet Airways,Delhi,Cochin,1,10262,6,3,19,45,23,15
5057,Jet Airways,Delhi,Cochin,1,10262,6,3,15,0,28,0
3953,IndiGo,Delhi,Cochin,1,7725,3,9,16,0,5,0
8897,IndiGo,Delhi,Cochin,1,5883,6,12,18,35,6,55
2397,SpiceJet,Mumbai,Hyderabad,0,1965,18,5,22,45,1,30
2369,IndiGo,Mumbai,Hyderabad,0,4049,15,6,6,25,1,30
305,Jet Airways,Delhi,Cochin,1,12242,27,3,13,0,15,25
4337,Jet Airways,Kolkata,Banglore,1,8586,18,5,5,45,26,30
2117,Jet Airways,Delhi,Cochin,2,10368,6,6,5,30,13,30
5649,Jet Airways,Delhi,Cochin,1,12242,27,3,9,0,19,25
7369,Jet Airways,Delhi,Cochin,1,12373,5,9,20,55,22,5
9635,IndiGo,Banglore,New Delhi,0,6144,3,9,22,20,2,50
3091,Vistara,Kolkata,Banglore,1,8610,6,6,7,10,13,10
3644,Vistara,Kolkata,Banglore,1,12942,24,3,7,10,15,0
10249,Air India,Delhi,Cochin,2,18736,3,9,5,55,13,20
1084,IndiGo,Mumbai,Hyderabad,0,3175,21,3,16,55,1,30
113,Jet Airways,Delhi,Cochin,1,17024,3,6,18,15,10,10
7656,Multiple carriers,Delhi,Cochin,1,15353,3,6,10,20,8,55
2974,Jet Airways,Banglore,New Delhi,1,13817,3,12,8,0,13,20
916,Jet Airways,Delhi,Cochin,2,13014,15,6,9,40,18,45
4621,Multiple carriers,Delhi,Cochin,1,15135,3,6,11,30,7,20
18,Air India,Delhi,Cochin,2,13381,6,12,20,15,23,0
5354,SpiceJet,Kolkata,Banglore,0,3873,24,5,9,0,2,25
1495,Jet Airways,Delhi,Cochin,2,11992,6,6,11,45,16,40
6457,Air India,Kolkata,Banglore,2,14424,15,5,7,0,22,25
4348,Jet Airways,Kolkata,Banglore,1,10844,5,12,18,55,24,55
10164,SpiceJet,Banglore,Delhi,0,3919,18,5,21,10,2,55
7343,Jet Airways,Kolkata,Banglore,1,13941,21,5,21,10,7,30
5447,IndiGo,Kolkata,Banglore,0,4804,21,6,15,15,2,30
3636,IndiGo,Delhi,Cochin,1,6069,6,9,16,0,5,0
7905,Jet Airways,Delhi,Cochin,1,12898,27,5,8,0,20,25
7647,Multiple carriers,Delhi,Cochin,1,6093,15,6,7,10,9,0
8124,SpiceJet,Chennai,Kolkata,0,3597,21,6,17,45,2,20
497,Jet Airways,Delhi,Cochin,1,5406,4,1,10,0,9,0
3800,Air Asia,Delhi,Cochin,1,6451,4,9,20,45,10,25
1401,IndiGo,Delhi,Cochin,1,5054,27,5,20,25,5,5
7300,Jet Airways,Delhi,Cochin,2,15129,5,1,9,40,26,55
10250,Jet Airways,Banglore,Delhi,0,4030,5,1,7,10,3,0
2346,Air India,Kolkata,Banglore,1,11096,21,5,10,0,10,25
6235,Jet Airways,Kolkata,Banglore,1,10844,18,5,18,55,27,40
3617,IndiGo,Kolkata,Banglore,0,5224,21,6,14,25,2,30
8750,Jet Airways,Delhi,Cochin,1,12242,27,3,19,45,8,40
2744,Jet Airways,Kolkata,Banglore,1,14781,15,5,16,30,6,5
9800,Jet Airways,Mumbai,Hyderabad,0,5678,5,9,2,55,1,25
3419,Air India,Delhi,Cochin,1,7480,15,5,12,30,20,55
1942,IndiGo,Kolkata,Banglore,0,4174,15,4,9,35,2,45
7085,GoAir,Delhi,Cochin,1,4725,4,3,7,0,5,55
9744,Jet Airways,Delhi,Cochin,1,10262,15,6,7,5,21,20
382,IndiGo,Banglore,Delhi,0,4823,4,9,16,55,3,0
7679,Jet Airways,Banglore,Delhi,0,7229,5,1,18,55,3,5
1331,Air India,Delhi,Cochin,2,10660,3,9,9,45,23,40
1079,Jet Airways,Kolkata,Banglore,1,7757,5,6,21,10,12,55
8188,Jet Airways,Mumbai,Hyderabad,0,3210,18,6,19,35,1,30
8878,Jet Airways,Banglore,New Delhi,1,13502,3,6,14,5,18,10
5344,IndiGo,Banglore,Delhi,0,4823,5,6,8,30,2,50
643,Jet Airways,Delhi,Cochin,2,13029,21,5,19,30,8,55
2757,Jet Airways,Banglore,New Delhi,1,19225,3,6,8,0,5,15
5718,IndiGo,Banglore,New Delhi,0,4944,24,3,23,30,2,50
6555,Jet Airways,Banglore,New Delhi,1,11087,3,12,18,55,16,30
1880,IndiGo,Banglore,Delhi,0,3749,27,5,22,10,2,50
4651,Multiple carriers Premium economy,Delhi,Cochin,1,9845,21,3,6,0,15,0
9845,Jet Airways,Kolkata,Banglore,1,14388,21,5,18,55,13,20
4612,Jet Airways,Delhi,Cochin,2,15129,21,5,5,30,22,55
2981,SpiceJet,Kolkata,Banglore,0,3873,21,6,6,55,2,35
3250,Air India,Delhi,Cochin,2,10021,4,9,5,55,25,45
9448,IndiGo,Delhi,Cochin,1,8784,21,3,7,30,13,30
5009,Multiple carriers,Delhi,Cochin,2,7084,3,6,7,5,14,15
9939,Multiple carriers,Delhi,Cochin,1,16108,15,6,11,30,7,45
500,IndiGo,Banglore,Delhi,0,4823,6,9,7,10,2,55
6509,Multiple carriers,Delhi,Cochin,1,7670,5,9,6,0,15,0
2636,Air India,Kolkata,Banglore,1,6528,5,9,14,35,24,0
7721,IndiGo,Kolkata,Banglore,0,4804,6,12,4,40,2,35
5137,Jet Airways,Banglore,Delhi,0,5769,6,12,18,55,3,5
7792,Jet Airways,Delhi,Cochin,1,12557,21,3,16,0,26,50
7002,Air Asia,Delhi,Cochin,1,6451,27,6,20,45,10,25
8934,Jet Airways,Banglore,Delhi,0,5198,18,5,19,50,3,0
1304,IndiGo,Banglore,Delhi,0,4823,5,6,7,10,2,55
9577,Multiple carriers,Delhi,Cochin,1,11789,6,12,6,0,6,35
4860,Air India,Delhi,Cochin,2,11543,15,5,5,55,25,45
6495,Jet Airways,Banglore,New Delhi,1,10405,15,3,8,55,23,20
3209,Jet Airways,Banglore,New Delhi,1,7832,21,3,20,35,13,50
6954,Multiple carriers,Delhi,Cochin,1,13377,6,6,11,30,14,0
1369,IndiGo,Kolkata,Banglore,0,4804,5,6,15,30,2,35
1347,Air India,Banglore,New Delhi,2,20999,3,1,6,45,28,25
8079,Air India,Banglore,New Delhi,0,4441,18,3,10,0,2,45
8922,Multiple carriers,Delhi,Cochin,1,9646,6,1,13,15,9,15
9060,Multiple carriers Premium economy,Delhi,Cochin,1,10885,21,3,19,0,6,35
8734,Air India,Kolkata,Banglore,1,8891,5,12,9,25,25,45
4589,Air India,Delhi,Cochin,3,10703,27,6,5,15,38,0
2573,Jet Airways,Kolkata,Banglore,1,14571,24,5,20,0,16,0
4302,Air India,Kolkata,Banglore,2,10991,5,6,5,50,14,35
5578,SpiceJet,Kolkata,Banglore,1,8479,5,6,11,35,7,15
7645,Jet Airways,Kolkata,Banglore,1,13626,6,12,6,30,5,30
4436,Air Asia,Delhi,Cochin,1,6451,27,4,7,55,14,30
7181,Jet Airways,Kolkata,Banglore,1,9314,5,9,20,25,18,0
9608,IndiGo,Delhi,Cochin,1,6704,5,9,16,10,6,20
2389,Vistara,Kolkata,Banglore,1,8610,6,12,7,10,13,10
2568,IndiGo,Banglore,Delhi,0,3943,4,9,5,30,2,50
8898,Jet Airways,Banglore,Delhi,0,8016,6,6,19,50,3,0
3763,IndiGo,Kolkata,Banglore,1,5069,24,5,8,10,4,50
7770,Air India,Kolkata,Banglore,1,8366,6,9,9,25,22,30
8621,Vistara,Kolkata,Banglore,1,11262,24,3,7,10,27,40
367,IndiGo,Chennai,Kolkata,0,7295,3,3,14,40,2,25
2448,Vistara,Chennai,Kolkata,0,3687,21,5,7,5,2,15
10244,Vistara,Delhi,Cochin,0,6216,27,6,14,40,3,10
7532,Air India,Kolkata,Banglore,2,15894,6,6,14,30,8,45
8697,Multiple carriers,Delhi,Cochin,1,9794,27,5,11,40,7,20
7127,Air India,Kolkata,Banglore,2,13428,24,3,7,0,18,20
204,Multiple carriers,Delhi,Cochin,1,10877,6,3,6,40,12,20
5485,Jet Airways,Delhi,Cochin,1,10577,6,9,19,45,16,50
2823,Jet Airways,Delhi,Cochin,1,14714,6,6,2,15,10,20
1146,Multiple carriers,Delhi,Cochin,1,9100,27,3,7,30,11,45
8511,Jet Airways,Delhi,Cochin,1,15851,5,9,2,15,10,20
4288,IndiGo,Kolkata,Banglore,0,5224,27,5,14,25,2,30
1594,Jet Airways,Delhi,Cochin,1,10262,6,6,8,0,20,25
10211,Jet Airways,Delhi,Cochin,2,20694,3,6,19,10,47,40
2357,Air India,Banglore,New Delhi,2,12734,3,12,6,50,28,30
5460,Jet Airways,Delhi,Cochin,1,12898,27,5,10,0,26,35
8824,Jet Airways,Kolkata,Banglore,1,13067,5,9,20,25,24,40
7774,Jet Airways,Delhi,Cochin,1,10262,24,6,10,0,9,0
3338,Multiple carriers,Delhi,Cochin,1,9646,6,1,7,5,15,25
2990,Jet Airways,Kolkata,Banglore,1,10844,21,5,21,10,11,5
8871,Jet Airways,Banglore,Delhi,0,5198,27,4,8,20,3,0
9771,Multiple carriers,Delhi,Cochin,1,8099,5,9,8,30,10,45
7778,Jet Airways,Banglore,New Delhi,1,13817,3,12,16,55,6,5
1416,SpiceJet,Kolkata,Banglore,0,3841,18,5,14,55,2,30
7893,Jet Airways,Kolkata,Banglore,1,10031,24,3,13,55,26,25
2463,Multiple carriers,Delhi,Cochin,1,9103,5,9,4,55,14,5
5950,IndiGo,Chennai,Kolkata,0,3597,21,6,19,35,2,20
2507,Air India,Kolkata,Banglore,1,8366,5,1,9,25,22,30
1164,IndiGo,Delhi,Cochin,1,6195,6,6,21,50,5,45
10021,Jet Airways,Banglore,Delhi,0,7229,5,6,7,10,3,0
4850,Jet Airways,Delhi,Cochin,1,10262,6,6,11,30,7,30
1681,Jet Airways,Delhi,Cochin,1,10262,27,6,9,0,27,35
3207,Jet Airways,Delhi,Cochin,1,10262,24,6,19,15,9,10
1221,Air India,Kolkata,Banglore,1,10203,5,9,7,0,13,25
3718,Jet Airways,Mumbai,Hyderabad,0,8040,4,3,10,20,1,30
6889,Jet Airways,Banglore,Delhi,0,7229,15,4,11,10,2,55
9632,Multiple carriers,Delhi,Cochin,2,11966,3,3,13,5,8,15
1019,Air Asia,Banglore,New Delhi,0,4482,24,3,23,25,2,45
4453,Jet Airways,Delhi,Cochin,1,5963,21,3,17,30,25,20
8745,IndiGo,Kolkata,Banglore,0,4174,4,9,22,15,2,35
4637,IndiGo,Kolkata,Banglore,0,4804,6,9,20,20,2,35
9503,Jet Airways Business,Delhi,Cochin,2,52285,3,6,20,5,8,20
8729,Air India,Kolkata,Banglore,2,12723,6,6,5,50,17,25
5876,Air India,Kolkata,Banglore,0,5510,24,5,14,15,2,30
2513,Air India,Delhi,Cochin,2,13538,21,5,13,20,18,20
4836,SpiceJet,Kolkata,Banglore,1,8844,5,1,11,15,7,15
3487,Jet Airways,Banglore,Delhi,0,5198,5,12,7,10,3,0
645,IndiGo,Banglore,Delhi,0,4823,24,5,20,0,2,50
434,Vistara,Banglore,Delhi,0,4878,6,1,19,30,2,45
9724,IndiGo,Kolkata,Banglore,0,4804,24,6,11,30,2,35
5758,Jet Airways,Delhi,Cochin,2,13292,24,6,9,35,18,50
4541,SpiceJet,Banglore,Delhi,0,4885,21,4,9,30,2,50
6211,Air India,Delhi,Cochin,1,8669,6,12,7,0,12,15
1253,IndiGo,Delhi,Cochin,1,6558,21,3,6,40,15,40
1783,Jet Airways,Delhi,Cochin,1,12242,21,3,22,0,6,25
2772,Jet Airways,Kolkata,Banglore,1,8781,18,5,11,50,5,45
5144,IndiGo,Delhi,Cochin,1,6937,3,9,21,5,4,40
7646,Jet Airways,Kolkata,Banglore,1,9663,5,12,20,0,13,20
3899,Air India,Chennai,Kolkata,0,7082,3,12,11,40,2,15
2874,Jet Airways,Kolkata,Banglore,1,13374,6,6,18,55,9,45
2202,Air India,Kolkata,Banglore,1,8366,21,5,9,25,9,5
3149,IndiGo,Mumbai,Hyderabad,0,4575,3,3,2,30,1,30
5978,Multiple carriers,Delhi,Cochin,1,7563,3,6,7,10,9,0
9912,Jet Airways,Kolkata,Banglore,1,10844,6,9,18,55,21,25
9386,Jet Airways,Banglore,Delhi,0,5198,5,12,11,10,2,55
1776,IndiGo,Banglore,Delhi,0,3943,21,6,6,5,2,45
4405,Jet Airways,Delhi,Cochin,1,12032,27,3,7,5,11,45
4905,Air Asia,Kolkata,Banglore,0,3807,21,6,10,20,2,35
9569,IndiGo,Delhi,Cochin,1,5073,27,4,7,35,4,35
5875,Air Asia,Banglore,New Delhi,0,10715,3,1,5,50,2,50
7602,IndiGo,Kolkata,Banglore,1,4226,24,5,6,20,4,0
1950,Jet Airways,Delhi,Cochin,1,12898,27,5,19,45,8,40
2538,Jet Airways,Delhi,Cochin,1,12557,21,3,19,15,9,10
1755,Jet Airways,Delhi,Cochin,1,10577,6,9,18,15,18,20
8115,Air Asia,Kolkata,Banglore,0,4409,21,4,10,20,2,35
558,Jet Airways,Kolkata,Banglore,1,10703,5,6,9,35,11,30
8599,Jet Airways,Kolkata,Banglore,1,14781,5,9,14,5,6,40
5740,Air India,Kolkata,Banglore,2,14424,5,1,7,0,22,25
1285,Air India,Banglore,New Delhi,0,4441,24,3,10,0,2,45
10379,Jet Airways,Delhi,Cochin,1,14714,6,1,22,50,13,45
