,Airline,Source,Destination,Total_Stops,Price,Day,Month,Dep_hour,Dep_minute,Duration_hour,Duration_minute
9231,Air India,Kolkata,Banglore,2,4647,4,3,9,10,19,30
9232,Jet Airways,Banglore,Delhi,0,8016,6,3,19,50,3,0
9233,Air India,Kolkata,Banglore,0,4145,6,12,20,45,2,35
9234,Multiple carriers,Delhi,Cochin,1,8055,27,3,7,30,13,30
9235,Air India,Delhi,Cochin,2,12409,18,5,17,15,26,0
9236,IndiGo,Kolkata,Banglore,0,6038,24,3,9,35,2,45
9237,Air Asia,Kolkata,Banglore,0,4107,21,5,22,50,2,30
9239,Jet Airways,Banglore,New Delhi,1,25735,3,1,22,50,24,10
9240,Air India,Kolkata,Banglore,2,11458,6,6,9,25,15,55
9241,Air Asia,Delhi,Cochin,1,6152,24,4,16,45,5,40
9242,Jet Airways,Kolkata,Banglore,1,10844,6,9,21,10,26,25
9243,Vistara,Chennai,Kolkata,0,11982,24,5,17,45,2,20
9244,Jet Airways,Kolkata,Banglore,1,13941,5,9,6,30,9,50
9245,IndiGo,Delhi,Cochin,1,6938,27,3,14,20,8,0
9246,Jet Airways,Delhi,Cochin,2,15339,27,6,13,25,29,35
9247,Jet Airways,Delhi,Cochin,2,20064,3,3,5,25,37,25
9248,Multiple carriers,Delhi,Cochin,1,6093,15,6,14,55,7,35
9249,Multiple carriers Premium economy,Delhi,Cochin,1,10885,21,3,19,0,6,35
9250,Air India,Delhi,Cochin,1,8907,6,1,13,30,9,30
9251,Jet Airways,Kolkata,Banglore,1,9663,5,6,6,30,14,15
9252,IndiGo,Delhi,Cochin,1,7160,27,4,5,5,7,5
9253,Multiple carriers Premium economy,Delhi,Cochin,1,11269,21,3,7,30,8,0
9254,Jet Airways,Mumbai,Hyderabad,0,5678,4,1,19,35,1,30
9255,Jet Airways,Mumbai,Hyderabad,0,5678,27,5,2,55,1,25
9256,Air India,Delhi,Cochin,1,8907,6,6,9,45,13,15
9257,Jet Airways,Mumbai,Hyderabad,0,3210,27,6,2,55,1,25
9258,Air India,Banglore,Delhi,0,6961,15,5,6,10,2,45
9259,Jet Airways,Banglore,New Delhi,1,14815,3,6,14,5,18,10
9260,Jet Airways,Kolkata,Banglore,1,11467,5,6,20,25,25,40
9262,GoAir,Delhi,Cochin,1,9069,6,3,14,25,5,10
9263,SpiceJet,Kolkata,Banglore,1,4649,5,1,15,5,5,15
9264,IndiGo,Banglore,Delhi,0,4823,6,3,18,25,2,55
9265,Air India,Kolkata,Banglore,1,6528,21,5,14,35,24,0
9266,Jet Airways,Banglore,New Delhi,1,22270,3,6,5,45,6,40
9267,Jet Airways,Delhi,Cochin,2,15654,3,9,10,45,17,40
9268,Vistara,Kolkata,Banglore,1,7770,4,1,20,20,26,35
9269,IndiGo,Kolkata,Banglore,0,4804,5,3,4,40,2,35
9270,Jet Airways,Delhi,Cochin,2,10368,15,6,19,30,17,5
9271,IndiGo,Delhi,Cochin,0,7673,3,3,21,5,3,15
9272,IndiGo,Delhi,Cochin,0,6015,21,4,5,35,3,15
9273,IndiGo,Kolkata,Banglore,0,4804,24,4,11,30,2,35
9274,Jet Airways,Kolkata,Banglore,1,13941,15,5,20,0,12,15
9275,Air Asia,Kolkata,Banglore,1,5162,5,9,19,55,3,35
9276,Air India,Banglore,New Delhi,1,10657,3,9,11,5,11,40
9277,Jet Airways,Kolkata,Banglore,1,14781,5,9,16,30,7,5
9278,IndiGo,Mumbai,Hyderabad,0,2754,4,3,19,5,1,30
9279,Air India,Banglore,New Delhi,2,11474,3,12,6,50,16,5
9280,Jet Airways,Kolkata,Banglore,1,7757,18,5,18,55,13,20
9281,Jet Airways,Mumbai,Hyderabad,0,2228,4,3,2,55,1,25
9282,Jet Airways,Banglore,New Delhi,1,10405,15,3,8,0,24,15
9283,GoAir,Banglore,Delhi,0,3419,27,6,7,45,2,55
9284,Jet Airways,Delhi,Cochin,1,10262,6,9,17,30,19,5
9285,Air India,Mumbai,Hyderabad,0,3100,6,9,13,55,1,30
9286,Jet Airways,Delhi,Cochin,1,11848,3,9,2,15,26,10
9287,Air India,Delhi,Cochin,1,5683,4,9,20,30,11,45
9288,Jet Airways,Kolkata,Banglore,1,9663,5,9,8,25,27,35
9289,Jet Airways,Banglore,Delhi,0,4544,24,4,19,50,3,0
9290,Jet Airways,Mumbai,Hyderabad,0,4050,27,5,2,55,1,25
9291,Vistara,Kolkata,Banglore,1,9187,5,9,20,20,12,45
9292,Vistara,Kolkata,Banglore,1,8452,4,1,20,20,24,0
9293,Air India,Kolkata,Banglore,2,11668,18,5,9,25,15,55
9294,Air India,Delhi,Cochin,2,13381,6,9,14,25,28,50
9295,Multiple carriers,Delhi,Cochin,1,8073,18,5,7,0,14,0
9296,Air Asia,Kolkata,Banglore,0,5620,3,1,10,20,2,35
9297,Jet Airways,Kolkata,Banglore,1,12739,6,12,14,5,14,35
9298,Air Asia,Kolkata,Banglore,0,5989,5,3,19,55,2,30
9299,Air India,Kolkata,Banglore,1,8891,21,5,9,25,22,30
9300,Jet Airways,Banglore,Delhi,0,4544,27,4,19,50,3,0
9301,Jet Airways,Delhi,Cochin,1,10262,6,6,16,0,27,0
9302,Vistara,Kolkata,Banglore,1,9345,21,5,17,0,27,20
9303,Vistara,Banglore,New Delhi,0,21730,3,1,19,40,2,40
9304,IndiGo,Delhi,Cochin,1,6838,15,6,9,15,11,45
9305,Air India,Mumbai,Hyderabad,1,10943,3,12,21,0,22,25
9306,IndiGo,Banglore,Delhi,0,3943,18,6,4,0,2,50
9307,SpiceJet,Banglore,Delhi,0,3573,18,6,5,55,2,40
9308,SpiceJet,Kolkata,Banglore,0,3841,15,5,9,0,2,25
9309,Multiple carriers,Delhi,Cochin,1,9646,21,5,9,45,8,25
9310,Air India,Delhi,Cochin,0,4729,18,3,18,5,3,5
9311,Jet Airways,Banglore,New Delhi,1,17261,3,6,22,50,10,40
9312,Jet Airways,Kolkata,Banglore,1,13941,5,1,14,5,20,0
9313,Jet Airways,Kolkata,Banglore,1,10844,21,5,21,10,14,50
9314,Jet Airways,Kolkata,Banglore,1,14231,24,3,18,55,21,25
9315,Jet Airways,Delhi,Cochin,1,14714,6,12,13,0,6,0
9316,SpiceJet,Delhi,Cochin,1,6460,21,3,8,45,4,30
9317,Jet Airways,Kolkata,Banglore,1,11467,5,1,20,25,27,10
9318,IndiGo,Banglore,Delhi,0,3943,5,3,0,30,2,55
9319,IndiGo,Kolkata,Banglore,1,4775,15,4,15,15,4,50
9320,SpiceJet,Kolkata,Banglore,0,3841,4,6,9,0,2,25
9321,Jet Airways,Banglore,New Delhi,1,12284,18,3,11,40,20,0
9322,IndiGo,Kolkata,Banglore,0,4804,6,9,17,15,2,35
9323,Jet Airways,Delhi,Cochin,2,12819,24,6,13,25,23,10
9324,Jet Airways,Delhi,Cochin,1,14714,6,3,18,15,10,10
9325,Jet Airways,Mumbai,Hyderabad,0,8040,27,5,10,20,1,30
9326,Multiple carriers,Delhi,Cochin,2,16840,15,5,15,5,10,25
9327,Jet Airways,Delhi,Cochin,1,15554,5,6,22,50,5,35
9328,GoAir,Delhi,Cochin,1,5752,15,4,10,35,9,0
9329,Vistara,Kolkata,Banglore,1,8452,5,9,17,0,17,45
9330,Multiple carriers,Delhi,Cochin,1,11761,27,5,8,0,11,15
9331,Multiple carriers,Delhi,Cochin,1,14848,27,6,13,0,6,15
9334,Jet Airways,Delhi,Cochin,1,10262,27,6,10,0,9,0
9335,Vistara,Banglore,Delhi,0,4668,6,6,7,0,2,40
9336,Multiple carriers,Delhi,Cochin,1,9103,15,5,11,25,7,35
9337,Jet Airways,Delhi,Cochin,1,10262,6,12,21,50,14,45
9338,GoAir,Delhi,Cochin,1,4525,27,6,7,25,6,10
9339,Air India,Banglore,Delhi,0,5228,27,4,10,0,2,45
9340,Jet Airways,Banglore,New Delhi,1,19225,3,6,21,25,7,40
9341,Jet Airways,Mumbai,Hyderabad,0,8040,5,9,10,20,1,30
9342,Jet Airways,Delhi,Cochin,1,7438,21,3,14,0,14,25
9343,Multiple carriers,Delhi,Cochin,1,13135,3,6,4,0,11,30
9344,IndiGo,Delhi,Cochin,0,6015,5,9,14,25,3,15
9345,Multiple carriers,Delhi,Cochin,1,8283,18,5,17,0,8,30
9346,SpiceJet,Chennai,Kolkata,0,3543,6,9,8,20,2,15
9347,IndiGo,Kolkata,Banglore,0,4148,27,3,10,10,2,45
9348,GoAir,Banglore,New Delhi,1,7657,15,3,15,45,4,30
9349,IndiGo,Kolkata,Banglore,1,5276,5,12,19,35,3,40
9350,Jet Airways,Kolkata,Banglore,1,14151,15,5,9,35,14,0
9351,Jet Airways,Mumbai,Hyderabad,0,8040,21,6,10,20,1,30
9352,IndiGo,Delhi,Cochin,2,8378,3,9,11,55,9,25
9353,SpiceJet,Chennai,Kolkata,0,3543,6,9,9,45,2,15
9354,IndiGo,Banglore,Delhi,0,4823,6,12,18,55,2,55
9355,Jet Airways,Kolkata,Banglore,1,14388,15,5,18,55,13,20
9356,SpiceJet,Chennai,Kolkata,0,3543,6,9,17,45,2,20
9357,Jet Airways,Kolkata,Banglore,1,10844,5,12,14,5,6,40
9358,Jet Airways,Kolkata,Banglore,1,10844,6,9,6,30,11,45
9359,SpiceJet,Delhi,Cochin,1,4957,6,12,17,55,4,55
9360,IndiGo,Delhi,Cochin,1,6442,15,5,7,35,8,35
9361,Air India,Delhi,Cochin,1,7480,15,5,17,20,16,5
9362,IndiGo,Delhi,Cochin,1,5073,4,1,20,25,5,5
9363,Jet Airways,Kolkata,Banglore,1,14781,5,9,16,30,6,5
9364,Multiple carriers,Delhi,Cochin,1,9646,6,3,9,45,6,25
9365,Jet Airways,Kolkata,Banglore,1,7851,4,1,6,30,9,50
9366,SpiceJet,Mumbai,Hyderabad,0,2175,24,3,5,45,1,20
9367,Air India,Kolkata,Banglore,2,14424,5,9,10,0,19,25
9368,Jet Airways,Delhi,Cochin,2,13014,6,12,9,40,9,20
9369,Jet Airways,Delhi,Cochin,1,5177,4,6,2,15,16,45
9370,Multiple carriers,Delhi,Cochin,1,15135,3,3,10,45,8,5
9371,Air India,Banglore,Delhi,0,5228,21,6,21,5,2,50
9372,Jet Airways,Banglore,New Delhi,1,22270,3,1,11,40,17,25
9373,SpiceJet,Chennai,Kolkata,0,3543,15,6,9,45,2,15
9374,Jet Airways,Delhi,Cochin,2,15129,18,5,23,5,19,55
9375,IndiGo,Delhi,Cochin,1,6093,15,6,6,40,14,20
9376,Jet Airways,Banglore,New Delhi,1,11087,18,3,14,5,6,15
9377,Multiple carriers,Delhi,Cochin,1,7408,27,6,9,0,12,0
9378,IndiGo,Kolkata,Banglore,1,6534,24,5,21,0,5,15
9380,Jet Airways,Banglore,Delhi,0,8016,18,6,7,10,3,0
9381,Air India,Mumbai,Hyderabad,1,8528,3,12,5,55,13,15
9383,Air India,Delhi,Cochin,2,12199,6,9,17,15,26,0
9384,Multiple carriers,Delhi,Cochin,1,14067,21,5,10,0,15,30
9385,Jet Airways,Banglore,Delhi,0,8016,15,6,17,45,3,0
9386,Air India,Kolkata,Banglore,0,5510,5,3,14,15,2,30
9387,Air India,Kolkata,Banglore,1,6241,24,3,14,35,24,0
9388,Air India,Delhi,Cochin,1,16142,3,3,12,30,20,55
9390,IndiGo,Kolkata,Banglore,0,4804,21,4,21,25,2,40
9391,IndiGo,Delhi,Cochin,1,6979,15,5,11,25,9,35
9392,Air India,Delhi,Cochin,0,6094,18,4,14,10,3,0
9393,Air India,Banglore,Delhi,0,5176,4,1,17,0,2,45
9394,Multiple carriers,Delhi,Cochin,1,15136,3,6,13,0,8,0
9395,Jet Airways,Kolkata,Banglore,1,10031,24,3,8,25,15,0
9396,Jet Airways,Delhi,Cochin,2,12814,21,3,5,25,37,25
9397,Jet Airways,Kolkata,Banglore,1,12681,4,1,6,30,13,20
9398,Multiple carriers,Delhi,Cochin,1,12402,21,3,7,0,11,50
9399,Jet Airways,Kolkata,Banglore,1,13759,24,3,8,25,9,45
9400,SpiceJet,Chennai,Kolkata,0,3597,18,6,17,45,2,20
9401,Air Asia,Banglore,Delhi,0,3383,21,5,23,55,2,50
9402,Vistara,Banglore,Delhi,0,4668,5,9,9,45,2,50
9404,Vistara,Kolkata,Banglore,1,9187,4,1,17,0,17,45
9405,Multiple carriers,Delhi,Cochin,1,7530,6,3,11,40,13,50
9406,Air India,Kolkata,Banglore,1,8026,24,3,9,10,4,30
9407,SpiceJet,Banglore,Delhi,0,4319,4,9,9,30,2,50
9408,Jet Airways,Delhi,Cochin,2,13376,24,6,14,35,13,50
9409,SpiceJet,Kolkata,Banglore,0,4174,5,6,9,0,2,25
9410,Vistara,Banglore,Delhi,0,4668,27,5,7,0,2,40
9411,Multiple carriers,Delhi,Cochin,1,13062,21,3,7,5,13,55
9412,Jet Airways,Delhi,Cochin,1,12898,27,5,19,15,9,10
9413,Jet Airways,Delhi,Cochin,1,14714,6,6,15,0,13,25
9414,Air India,Kolkata,Banglore,2,10991,5,9,5,50,14,35
9415,Jet Airways,Banglore,Delhi,0,4030,5,1,11,10,2,55
9417,Vistara,Banglore,New Delhi,1,6800,15,3,6,40,5,55
9418,Jet Airways,Banglore,New Delhi,1,11087,3,9,7,0,26,30
9419,Multiple carriers,Delhi,Cochin,1,9794,18,5,10,20,8,40
9420,Jet Airways,Kolkata,Banglore,1,14388,5,6,21,10,12,10
9421,IndiGo,Kolkata,Banglore,0,4148,3,12,21,25,2,40
9422,Air India,Delhi,Cochin,2,17266,3,3,20,0,23,15
9423,Air India,Kolkata,Banglore,1,7893,4,1,20,30,12,25
9424,Jet Airways,Banglore,Delhi,0,7229,5,9,19,50,3,0
9425,Multiple carriers,Delhi,Cochin,1,9930,21,5,7,5,13,55
9426,Multiple carriers,Delhi,Cochin,1,18286,3,3,11,30,14,5
9427,Jet Airways,Banglore,Delhi,0,7229,27,6,19,50,3,0
9428,Vistara,Delhi,Cochin,0,6216,24,6,6,0,3,10
9429,Air Asia,Banglore,Delhi,0,4282,6,6,4,55,2,50
9430,IndiGo,Delhi,Cochin,1,5054,27,5,7,35,4,35
9431,Jet Airways,Delhi,Cochin,1,10262,6,6,7,5,11,55
9432,Air Asia,Delhi,Cochin,1,11410,6,6,16,45,5,40
9433,Jet Airways,Kolkata,Banglore,1,14571,24,5,6,30,11,45
9434,GoAir,Delhi,Cochin,1,4692,24,6,7,25,6,10
9436,Jet Airways,Kolkata,Banglore,1,10844,5,6,8,25,11,25
9437,Jet Airways,Kolkata,Banglore,1,10844,21,5,20,0,20,20
9438,Air India,Delhi,Cochin,0,6094,5,9,14,10,3,0
9439,Vistara,Delhi,Cochin,0,6741,6,1,14,40,3,10
9440,Air India,Delhi,Cochin,1,8372,6,1,9,45,23,40
9441,Multiple carriers,Delhi,Cochin,1,14067,21,5,2,15,9,35
9442,IndiGo,Delhi,Cochin,1,10236,3,3,8,35,13,45
9443,Air India,Delhi,Cochin,1,7480,6,3,20,40,12,45
9444,Multiple carriers,Delhi,Cochin,1,8386,3,9,9,45,6,25
9445,Multiple carriers,Delhi,Cochin,1,6795,6,6,11,40,13,50
9446,Air Asia,Kolkata,Banglore,0,4409,15,5,10,20,2,35
9447,IndiGo,Chennai,Kolkata,0,3597,5,9,19,35,2,20
9448,Air India,Banglore,Delhi,0,6961,15,6,6,10,2,45
9449,Jet Airways,Kolkata,Banglore,1,12692,6,12,17,0,6,35
9450,Air India,Mumbai,Hyderabad,0,4307,3,12,19,30,1,15
9451,Jet Airways,Banglore,Delhi,0,4030,15,5,8,20,3,0
9452,Air India,Kolkata,Banglore,2,15957,18,5,9,50,13,25
9453,Jet Airways,Banglore,New Delhi,1,7832,21,3,22,50,12,35
9454,Air India,Kolkata,Banglore,3,12954,4,1,10,0,24,30
9456,IndiGo,Mumbai,Hyderabad,0,4049,3,12,6,20,1,25
9457,Jet Airways,Banglore,New Delhi,1,9134,15,3,5,45,9,30
9458,Air Asia,Kolkata,Banglore,0,4409,5,1,22,50,2,30
9459,Jet Airways,Kolkata,Banglore,1,14781,5,1,14,5,8,30
9460,Air India,Banglore,Delhi,0,5228,24,4,21,5,2,50
9461,SpiceJet,Chennai,Kolkata,0,3597,21,5,17,45,2,20
9462,Multiple carriers,Delhi,Cochin,1,6795,6,12,15,15,10,15
9463,Air Asia,Kolkata,Banglore,0,3807,18,6,22,50,2,30
9464,Jet Airways,Kolkata,Banglore,1,14781,5,1,16,30,7,5
9465,Air India,Delhi,Cochin,1,8372,5,9,9,0,10,15
9466,IndiGo,Delhi,Cochin,0,5000,24,6,14,20,3,15
9467,Vistara,Banglore,Delhi,0,5403,4,1,9,45,2,50
9468,IndiGo,Delhi,Cochin,1,11600,3,3,11,55,10,25
9469,Multiple carriers,Delhi,Cochin,1,8476,18,5,8,45,10,30
9470,Air India,Banglore,New Delhi,2,6593,15,3,10,30,10,55
9471,IndiGo,Banglore,New Delhi,0,7648,3,9,16,55,2,50
9472,Vistara,Kolkata,Banglore,1,9345,5,1,7,10,11,40
9474,Multiple carriers,Delhi,Cochin,1,7268,27,6,12,50,6,25
9475,Jet Airways,Mumbai,Hyderabad,0,3210,6,6,19,35,1,30
9476,IndiGo,Chennai,Kolkata,0,7295,24,3,19,35,2,20
9477,IndiGo,Delhi,Cochin,1,6442,27,6,5,5,7,5
9478,IndiGo,Kolkata,Banglore,1,3809,5,6,19,20,4,25
9480,GoAir,Delhi,Cochin,1,9069,6,9,14,25,5,10
9481,IndiGo,Banglore,Delhi,0,3943,5,6,10,10,2,50
9482,Air India,Kolkata,Banglore,2,12534,6,9,7,0,22,25
9483,Multiple carriers,Delhi,Cochin,1,13714,6,3,9,0,10,0
9485,IndiGo,Mumbai,Hyderabad,0,2227,21,5,21,20,1,30
9486,Jet Airways,Kolkata,Banglore,1,10844,18,5,20,0,26,35
9487,Jet Airways,Kolkata,Banglore,1,13941,5,6,16,30,12,10
9488,Jet Airways,Banglore,New Delhi,1,7832,21,3,5,45,9,30
9489,GoAir,Banglore,Delhi,0,3419,6,12,7,45,2,55
9490,Jet Airways,Kolkata,Banglore,1,14151,21,5,20,25,24,40
9491,IndiGo,Delhi,Cochin,1,5073,4,3,7,35,4,35
9492,Vistara,Kolkata,Banglore,1,9922,5,12,17,0,16,5
9493,IndiGo,Chennai,Kolkata,0,4752,24,3,13,20,2,15
9494,Multiple carriers,Delhi,Cochin,1,10197,27,5,9,0,10,15
9495,Air India,Banglore,Delhi,0,6961,6,12,10,0,2,45
9496,Multiple carriers,Delhi,Cochin,1,17493,3,3,13,0,8,0
9497,Multiple carriers,Delhi,Cochin,1,13587,6,6,7,5,13,55
9498,Jet Airways,Delhi,Cochin,1,10262,6,6,16,0,12,25
9499,Air India,Kolkata,Banglore,2,15107,21,5,14,30,18,25
9500,Vistara,Kolkata,Banglore,1,8452,15,5,17,0,17,45
9501,Air India,Mumbai,Hyderabad,0,3100,21,6,21,5,1,20
9502,IndiGo,Banglore,Delhi,0,4823,24,5,7,10,2,55
9503,Air Asia,Banglore,Delhi,0,4483,21,4,23,55,2,50
9504,Air India,Kolkata,Banglore,2,13243,18,5,10,0,15,20
9505,IndiGo,Delhi,Cochin,1,5684,27,6,11,25,14,5
9506,Jet Airways,Mumbai,Hyderabad,0,3205,4,3,10,20,1,30
9507,Jet Airways,Delhi,Cochin,1,10262,15,6,10,0,18,25
9508,IndiGo,Banglore,Delhi,0,4823,21,5,20,0,2,50
9509,Jet Airways,Delhi,Cochin,1,15554,5,9,13,0,6,0
9510,IndiGo,Banglore,Delhi,0,3943,27,6,4,0,2,50
9511,Vistara,Mumbai,Hyderabad,1,12080,3,12,7,30,12,25
9512,Air Asia,Banglore,Delhi,0,3383,27,5,23,55,2,50
9513,SpiceJet,Mumbai,Hyderabad,0,2437,18,3,5,45,1,20
9514,SpiceJet,Mumbai,Hyderabad,0,1965,6,1,22,45,1,30
9515,Jet Airways,Banglore,New Delhi,1,7832,21,3,22,50,11,35
9516,IndiGo,Delhi,Cochin,1,6442,6,9,6,50,9,20
9517,Air India,Kolkata,Banglore,2,12723,15,5,5,50,27,5
9518,Jet Airways,Banglore,Delhi,0,8016,6,12,15,15,2,55
9519,Jet Airways,Delhi,Cochin,2,10199,24,6,21,25,15,10
9520,Vistara,Kolkata,Banglore,1,10842,24,3,9,55,23,15
9521,Multiple carriers,Delhi,Cochin,1,7005,6,12,12,50,8,10
9522,Air Asia,Kolkata,Banglore,0,4409,5,3,10,20,2,35
9523,Jet Airways,Kolkata,Banglore,1,13364,4,1,21,10,12,10
9524,Multiple carriers,Delhi,Cochin,1,13377,27,6,16,0,9,30
9525,Jet Airways,Delhi,Cochin,1,10262,6,9,21,50,6,35
9526,Jet Airways,Kolkata,Banglore,1,10844,18,5,16,30,7,5
9527,Jet Airways,Kolkata,Banglore,1,14571,24,5,6,30,9,50
9528,Jet Airways,Delhi,Cochin,2,19329,3,9,10,45,32,5
9529,Air India,Banglore,New Delhi,1,4943,21,3,8,15,14,55
9531,Jet Airways,Delhi,Cochin,2,15129,18,5,9,40,9,20
9532,Jet Airways,Kolkata,Banglore,1,10539,6,6,17,0,25,0
9533,Jet Airways,Kolkata,Banglore,1,10031,24,3,21,10,25,25
9534,Multiple carriers,Delhi,Cochin,1,9140,24,5,17,45,7,45
9535,Air Asia,Kolkata,Banglore,0,4409,27,4,22,50,2,30
9536,IndiGo,Banglore,Delhi,0,3419,15,5,22,10,2,50
9537,Multiple carriers,Delhi,Cochin,1,9646,15,5,9,45,6,25
9538,Jet Airways,Kolkata,Banglore,1,13584,5,9,14,5,28,10
9539,Air India,Delhi,Cochin,2,11806,21,5,5,0,26,40
9540,GoAir,Delhi,Cochin,1,4563,4,1,7,25,6,10
9542,Jet Airways,Delhi,Cochin,1,12898,27,6,21,50,6,35
9543,Vistara,Delhi,Cochin,0,6216,27,4,14,40,3,10
9544,Jet Airways,Delhi,Cochin,1,12898,21,5,13,0,15,25
9545,Jet Airways,Delhi,Cochin,1,10262,6,9,22,50,20,10
9546,Air India,Banglore,New Delhi,0,12526,3,1,13,20,2,50
9547,Air India,Delhi,Cochin,1,11522,3,6,5,15,25,35
9548,Jet Airways,Mumbai,Hyderabad,0,5678,6,12,2,55,1,25
9549,Vistara,Banglore,New Delhi,0,9918,3,9,11,30,2,40
9550,Jet Airways,Kolkata,Banglore,1,14781,5,1,21,10,11,5
9551,Air India,Delhi,Cochin,2,8026,27,3,5,0,38,15
9552,Air India,Banglore,New Delhi,0,7276,24,3,13,20,2,50
9553,Jet Airways,Kolkata,Banglore,1,7064,4,1,8,25,9,50
9554,Multiple carriers,Delhi,Cochin,1,13062,21,3,13,0,8,0
9555,Multiple carriers,Delhi,Cochin,1,12537,27,3,11,30,9,30
9556,Jet Airways,Banglore,New Delhi,1,21934,15,3,18,55,5,50
9557,Jet Airways,Delhi,Cochin,1,10262,24,6,13,0,6,0
9558,Vistara,Banglore,Delhi,0,4878,6,3,17,0,2,35
9559,Jet Airways,Delhi,Cochin,1,14714,15,6,14,0,5,0
9560,Jet Airways,Banglore,New Delhi,1,9134,15,3,7,0,8,15
9561,IndiGo,Banglore,Delhi,0,4823,4,1,16,55,3,0
9562,Multiple carriers,Delhi,Cochin,1,6093,27,6,7,10,9,0
9563,SpiceJet,Chennai,Kolkata,0,3597,6,3,8,20,2,15
9564,Multiple carriers,Delhi,Cochin,1,13727,5,9,14,0,7,0
9565,IndiGo,Kolkata,Banglore,0,4174,4,1,11,30,2,35
9566,Jet Airways,Delhi,Cochin,1,10262,27,6,11,30,7,30
9567,Multiple carriers,Delhi,Cochin,1,11789,6,6,10,20,8,40
9568,Jet Airways,Kolkata,Banglore,1,8586,5,1,18,55,13,20
9569,Air India,Banglore,New Delhi,3,13081,3,1,5,50,27,0
9570,Jet Airways,Kolkata,Banglore,1,9314,5,1,20,25,27,10
9571,Jet Airways,Mumbai,Hyderabad,0,5678,21,6,19,35,1,30
9572,Jet Airways,Delhi,Cochin,1,11924,27,5,10,0,9,0
9573,Jet Airways,Kolkata,Banglore,1,12692,6,9,20,25,27,10
9574,Jet Airways,Banglore,Delhi,0,6478,24,6,18,55,3,5
9575,IndiGo,Kolkata,Banglore,1,4226,15,5,6,20,4,0
9576,IndiGo,Delhi,Cochin,1,11532,3,9,2,35,5,55
9577,Air India,Chennai,Kolkata,0,9340,3,6,11,40,2,15
9578,Jet Airways,Delhi,Cochin,2,10368,6,12,5,30,22,55
9579,Jet Airways,Kolkata,Banglore,1,13626,6,12,14,5,6,40
9580,Jet Airways,Kolkata,Banglore,1,9663,24,5,6,30,5,30
9581,Jet Airways,Delhi,Cochin,2,16389,3,6,5,25,23,0
9582,Multiple carriers,Delhi,Cochin,1,10197,18,5,3,50,15,10
9583,Jet Airways,Kolkata,Banglore,1,7594,6,12,21,10,7,30
9584,Jet Airways,Banglore,New Delhi,1,13817,3,12,21,25,14,0
9585,Jet Airways,Banglore,Delhi,0,7229,15,4,17,45,3,0
9587,Air Asia,Banglore,Delhi,0,4282,15,5,4,55,2,50
9588,Jet Airways,Delhi,Cochin,2,13292,6,12,9,35,18,50
9589,Jet Airways,Delhi,Cochin,2,13764,27,6,19,30,17,5
9590,Jet Airways,Kolkata,Banglore,1,12681,4,1,18,55,21,25
9591,Jet Airways,Banglore,Delhi,0,5198,5,12,11,10,2,55
9592,Multiple carriers,Delhi,Cochin,1,12615,3,9,7,30,12,15
9593,IndiGo,Kolkata,Banglore,0,5644,21,4,11,30,2,35
9594,Jet Airways,Banglore,New Delhi,1,11087,3,12,22,55,14,20
9595,SpiceJet,Mumbai,Hyderabad,0,2227,5,3,22,45,1,30
9596,Jet Airways,Banglore,Delhi,0,8016,18,6,19,50,3,0
9597,SpiceJet,Banglore,Delhi,0,4885,5,9,9,30,2,50
9598,IndiGo,Kolkata,Banglore,0,4174,4,1,9,35,2,45
9599,Air Asia,Kolkata,Banglore,1,5162,5,9,6,50,3,40
9600,Jet Airways,Delhi,Cochin,1,10262,27,6,13,0,6,0
9601,IndiGo,Mumbai,Hyderabad,0,4049,18,6,9,15,1,30
9602,Air India,Delhi,Cochin,1,8372,27,5,18,0,25,15
9603,IndiGo,Banglore,Delhi,0,3419,6,12,0,30,2,55
9604,IndiGo,Delhi,Cochin,1,5073,27,3,7,35,4,25
9605,IndiGo,Delhi,Cochin,1,6069,6,6,16,0,5,0
9606,IndiGo,Delhi,Cochin,1,9709,21,3,8,25,7,5
9607,Jet Airways,Delhi,Cochin,2,13014,6,12,9,40,26,55
9608,Jet Airways,Delhi,Cochin,2,13029,18,5,9,40,9,20
9609,Multiple carriers,Delhi,Cochin,1,13937,15,5,8,0,13,0
9610,SpiceJet,Delhi,Cochin,1,11349,3,3,15,55,6,0
9612,SpiceJet,Chennai,Kolkata,0,3597,6,9,9,45,2,15
9613,Jet Airways,Kolkata,Banglore,1,14388,5,6,20,0,24,45
9614,Jet Airways,Banglore,New Delhi,1,11087,3,9,8,0,26,25
9615,Jet Airways,Kolkata,Banglore,1,9663,5,1,14,5,19,15
9617,IndiGo,Banglore,Delhi,0,3943,6,6,4,0,2,50
9618,Air India,Banglore,New Delhi,1,8845,15,3,22,0,15,20
9619,Air India,Kolkata,Banglore,1,12173,24,3,20,30,16,0
9620,Jet Airways,Delhi,Cochin,1,10262,6,9,21,50,14,45
9621,Multiple carriers,Delhi,Cochin,1,7242,21,3,9,45,6,25
9623,IndiGo,Banglore,New Delhi,1,7708,21,3,14,25,5,0
9624,Jet Airways,Mumbai,Hyderabad,0,8040,21,6,8,45,1,30
9625,SpiceJet,Chennai,Kolkata,0,3597,5,12,8,20,2,15
9626,SpiceJet,Kolkata,Banglore,0,3841,27,5,17,10,2,30
9627,Air India,Kolkata,Banglore,1,10203,15,5,17,30,26,55
